Text A,Text B,Threshold,Cutoff,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.5699_modelangrevi.106.4.xxvii.txt","3","5","3","1","1460562","34004","[(616776, 616907)]","[(23408, 23538)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25484842.txt","3","5","3","6","1460562","57690","[(1383296, 1383434), (1390081, 1390171), (1428833, 1429014), (1439415, 1439503), (1455888, 1456036), (1456232, 1456411)]","[(17912, 18042), (30558, 30644), (37516, 37689), (44306, 44390), (44747, 44887), (45403, 45570)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473575.txt","3","5","3","1","1460562","7349","[(501560, 501667)]","[(6451, 6550)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285215.txt","3","5","3","7","1460562","95050","[(212148, 212417), (233596, 233681), (366113, 366408), (454441, 454775), (501178, 501618), (501622, 501708), (1038950, 1039285)]","[(22925, 23181), (25641, 25722), (43652, 43931), (78259, 78574), (81316, 81726), (81798, 81880), (83633, 83952)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44806517.txt","3","5","3","1","1460562","27218","[(29399, 29565)]","[(16466, 16624)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_20623552.txt","3","5","3","1","1460562","13793","[(1459403, 1459492)]","[(10919, 11004)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473666.txt","3","5","3","3","1460562","45130","[(901780, 901858), (912110, 912381), (912386, 912523)]","[(9782, 9856), (30827, 31083), (31118, 32006)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_40546792.txt","3","5","3","1","1460562","30643","[(769008, 769126)]","[(22567, 22681)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477800.txt","3","5","3","1","1460562","4331","[(31256, 31524)]","[(2171, 2424)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_20010640.txt","3","5","3","1","1460562","44206","[(1668, 1783)]","[(13387, 13499)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473569.txt","3","5","3","3","1460562","35070","[(187373, 187483), (196618, 196745), (197625, 197810)]","[(7163, 7269), (10882, 11000), (21911, 22087)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1122993.txt","3","5","3","1","1460562","56371","[(911, 1019)]","[(47754, 47855)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473912.txt","3","5","3","7","1460562","84233","[(292510, 292581), (706561, 706758), (706787, 706981), (707454, 707674), (819828, 820047), (1016140, 1016273), (1440982, 1441072)]","[(4711, 4778), (10546, 10736), (10762, 10947), (12758, 12955), (46482, 46690), (61177, 61302), (64804, 64886)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_741405.txt","3","5","3","1","1460562","9177","[(592314, 592384)]","[(1418, 1484)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473570.txt","3","5","3","8","1460562","56978","[(363713, 363863), (364074, 364163), (364423, 364694), (368524, 368752), (509912, 510243), (510344, 510835), (517952, 518122), (518925, 519216)]","[(22692, 22835), (22850, 22934), (23180, 23435), (24331, 24547), (29394, 29709), (29820, 30284), (33093, 33255), (41018, 41292)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25487148.txt","3","5","3","1","1460562","33924","[(11375, 11450)]","[(14259, 14330)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25571045.txt","3","5","3","1","1460562","11172","[(626620, 626672)]","[(825, 877)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44868066.txt","3","5","3","1","1460562","54181","[(374532, 374633)]","[(2217, 2310)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26635245.txt","3","5","3","2","1460562","18460","[(568951, 569119), (609461, 609571)]","[(10031, 10186), (10485, 10592)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486974.txt","3","5","3","2","1460562","15087","[(323078, 323149), (536112, 536241)]","[(632, 699), (4587, 4712)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3831270.txt","3","5","3","1","1460562","598356","[(395775, 395884)]","[(278114, 278215)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486805.txt","3","5","3","8","1460562","17751","[(362621, 362690), (398217, 398551), (398416, 398565), (755708, 755876), (863508, 863610), (869188, 869340), (1317494, 1317591), (1435259, 1435425)]","[(6055, 6119), (10883, 11197), (11070, 11206), (11720, 11878), (11918, 12016), (12103, 12248), (12291, 12384), (12570, 12715)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_944534.txt","3","5","3","1","1460562","15424","[(594828, 594891)]","[(1035, 1098)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871046.txt","3","5","3","6","1460562","74768","[(256194, 256301), (571598, 571667), (1120315, 1120448), (1121264, 1121422), (1121497, 1121617), (1212512, 1212589)]","[(63212, 63315), (63737, 63802), (64084, 64210), (64640, 64786), (64825, 64924), (73645, 73715)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_458640.txt","3","5","3","1","1460562","29953","[(1049687, 1049799)]","[(27216, 27320)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477899.txt","3","5","3","1","1460562","18725","[(997256, 997349)]","[(10199, 10288)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871102.txt","3","5","3","3","1460562","26035","[(277332, 277422), (279609, 279717), (281906, 281982)]","[(19043, 19128), (19389, 19489), (19610, 19682)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_43245825.txt","3","5","3","1","1460562","12411","[(594444, 594564)]","[(4675, 4791)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26636033.txt","3","5","3","1","1460562","16674","[(1120694, 1120811)]","[(3272, 3377)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476519.txt","3","5","3","1","1460562","8515","[(8391, 8482)]","[(7887, 7974)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285144.txt","3","5","3","2","1460562","37944","[(274055, 274193), (274196, 274372)]","[(28963, 29093), (29406, 29570)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_540830.txt","3","5","3","1","1460562","12130","[(346679, 346773)]","[(2358, 2444)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871402.txt","3","5","3","1","1460562","67419","[(35312, 35419)]","[(57221, 57325)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25474091.txt","3","5","3","4","1460562","55573","[(178658, 178821), (372947, 373174), (373356, 373819), (373835, 374042)]","[(139, 289), (7018, 7227), (7328, 7764), (7809, 8005)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_23342954.txt","3","5","3","4","1460562","59951","[(396477, 396550), (397017, 397213), (450860, 450935), (451006, 451126)]","[(24685, 24754), (25766, 25954), (28197, 28268), (33763, 33875)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_40238271.txt","3","5","3","1","1460562","71781","[(594828, 594899)]","[(49855, 49922)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1772397.txt","3","5","3","1","1460562","29659","[(20975, 21028)]","[(11375, 11429)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473841.txt","3","5","3","2","1460562","32191","[(251334, 251458), (381174, 381332)]","[(15105, 15500), (23973, 24123)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3850132.txt","3","5","3","1","1460562","37813","[(224009, 224105)]","[(11171, 11265)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871392.txt","3","5","3","2","1460562","33995","[(1459759, 1459897), (1459919, 1460410)]","[(977, 1109), (1130, 1593)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285207.txt","3","5","3","1","1460562","18481","[(930118, 930196)]","[(14834, 14908)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485091.txt","3","5","3","8","1460562","37410","[(35312, 35599), (35600, 35787), (923350, 924081), (923843, 924089), (1098362, 1098457), (1098675, 1098927), (1343360, 1343561), (1460071, 1460270)]","[(10091, 10362), (10392, 10571), (17914, 18529), (18314, 18537), (26632, 26724), (26760, 27000), (29957, 30147), (31127, 31314)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_23131535.txt","3","5","3","1","1460562","89295","[(334975, 335114)]","[(73931, 74062)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_2025632.txt","3","5","3","1","1460562","35422","[(548775, 549202)]","[(23857, 24261)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26635503.txt","3","5","3","1","1460562","22065","[(249038, 249182)]","[(18472, 18609)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476272.txt","3","5","3","1","1460562","41071","[(987996, 988116)]","[(4614, 4727)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_2872465.txt","3","5","3","12","1460562","57469","[(42729, 42835), (42905, 42950), (43263, 43389), (44784, 44909), (205894, 205996), (315174, 315278), (394173, 394223), (419194, 419343), (1018941, 1019056), (1068314, 1068592), (1111619, 1111853), (1434161, 1434217)]","[(6205, 6307), (6398, 6439), (6872, 6990), (7017, 7138), (8780, 8878), (9860, 9956), (17562, 17612), (23296, 23437), (23682, 23782), (24637, 26261), (35451, 35667), (41319, 41371)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476343.txt","3","5","3","2","1460562","14063","[(272862, 272950), (489267, 489830)]","[(287, 371), (5955, 6502)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30076475.txt","3","5","3","1","1460562","5396","[(39995, 40140)]","[(4182, 4318)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26288806.txt","3","5","3","6","1460562","55881","[(881217, 881472), (883469, 883696), (911664, 911977), (1247139, 1247701), (1365071, 1365135), (1456723, 1457311)]","[(33996, 34239), (35011, 35226), (38381, 38678), (39167, 39681), (41095, 41155), (41977, 42855)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_41274273.txt","3","5","3","1","1460562","36303","[(395742, 395884)]","[(10849, 10983)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_23208139.txt","3","5","3","3","1460562","16356","[(270567, 270678), (272366, 272467), (279738, 279801)]","[(6146, 6250), (6308, 6402), (7141, 7200)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485385.txt","3","5","3","2","1460562","45653","[(125249, 125371), (254200, 254447)]","[(29111, 29229), (36097, 36328)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24598821.txt","3","5","3","1","1460562","44692","[(34134, 34234)]","[(26960, 27052)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26279080.txt","3","5","3","1","1460562","17607","[(1439141, 1439201)]","[(12259, 12315)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486957.txt","3","5","3","1","1460562","6056","[(1372550, 1372840)]","[(2066, 2342)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_41402121.txt","3","5","3","1","1460562","34707","[(6811, 7025)]","[(20084, 20290)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283641.txt","3","5","3","7","1460562","59750","[(77727, 77813), (282179, 282685), (425317, 425416), (608144, 608207), (640567, 640854), (848238, 848416), (962481, 962551)]","[(24376, 24458), (26029, 26501), (35396, 35493), (38048, 38107), (39033, 39305), (43821, 43991), (47963, 48029)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25111541.txt","3","5","3","1","1460562","10303","[(1077723, 1077807)]","[(7262, 7343)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486679.txt","3","5","3","1","1460562","18327","[(211983, 212097)]","[(1164, 1274)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_440819.txt","3","5","3","3","1460562","33119","[(1426984, 1427085), (1427788, 1427885), (1427916, 1428098)]","[(28674, 28770), (28823, 28915), (28944, 29110)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25478067.txt","3","5","3","1","1460562","23759","[(28767, 29117)]","[(14792, 15122)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871163.txt","3","5","3","1","1460562","24669","[(399778, 399886)]","[(1272, 1378)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25570998.txt","3","5","3","2","1460562","14288","[(766573, 766722), (766866, 766902)]","[(7708, 7842), (7848, 7884)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26798630.txt","3","5","3","3","1460562","34780","[(1318, 1396), (394598, 394787), (402505, 402622)]","[(5861, 5937), (13042, 13198), (13777, 13890)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3831622.txt","3","5","3","5","1460562","55678","[(344851, 345302), (347600, 347928), (350835, 350911), (350997, 351084), (1418182, 1418498)]","[(22543, 22961), (23635, 23944), (24071, 24143), (24154, 24237), (26853, 29336)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24777094.txt","3","5","3","1","1460562","51904","[(917297, 917358)]","[(45402, 45459)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3831474.txt","3","5","3","1","1460562","35040","[(386417, 386493)]","[(7969, 8043)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476221.txt","3","5","3","1","1460562","16890","[(1339029, 1339114)]","[(7074, 7155)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_4619332.txt","3","5","3","1","1460562","34128","[(131160, 131244)]","[(30249, 30329)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3331240.txt","3","5","3","1","1460562","58309","[(497856, 498129)]","[(39756, 40013)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25703681.txt","3","5","3","1","1460562","11262","[(5620, 5777)]","[(3065, 3215)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1208576.txt","3","5","3","1","1460562","25666","[(432481, 432636)]","[(23519, 23666)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3250711.txt","3","5","3","1","1460562","45937","[(68146, 68474)]","[(1011, 1320)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283669.txt","3","5","3","1","1460562","41572","[(4188, 4265)]","[(23573, 23646)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26634328.txt","3","5","3","1","1460562","23373","[(702872, 702968)]","[(20319, 20411)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_41429839.txt","3","5","3","3","1460562","53115","[(670951, 671056), (1222402, 1222458), (1429611, 1429702)]","[(7733, 7834), (33256, 33306), (39463, 39550)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44162589.txt","3","5","3","1","1460562","59906","[(427474, 427742)]","[(56390, 56642)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25570995.txt","3","5","3","6","1460562","50375","[(78414, 78852), (78927, 79117), (79354, 79436), (118663, 118800), (122584, 122674), (125617, 125698)]","[(19505, 19921), (19966, 20144), (20202, 20282), (22831, 22960), (26146, 26232), (30633, 30711)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44868067.txt","3","5","3","1","1460562","40959","[(506680, 506905)]","[(34007, 34213)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25487170.txt","3","5","3","1","1460562","115421","[(431997, 432074)]","[(5467, 5542)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477867.txt","3","5","3","1","1460562","45843","[(104101, 104245)]","[(35920, 36056)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30098859.txt","3","5","3","4","1460562","39904","[(706989, 707157), (707454, 707661), (839654, 839883), (1236997, 1237242)]","[(21020, 21180), (23115, 23304), (29555, 29772), (33341, 33577)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477893.txt","3","5","3","9","1460562","61205","[(12185, 12365), (73724, 73913), (262317, 262363), (282388, 282466), (336624, 336793), (577451, 577567), (577833, 577904), (578000, 578102), (637930, 638109)]","[(4680, 4848), (5498, 5675), (9616, 9662), (10602, 10673), (13964, 14154), (15198, 15307), (15389, 15458), (15514, 15608), (17112, 17283)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44162849.txt","3","5","3","1","1460562","97659","[(936835, 936984)]","[(82102, 82221)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_42945123.txt","3","5","3","1","1460562","43463","[(233841, 233908)]","[(11095, 11159)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871390.txt","3","5","3","2","1460562","23334","[(1285599, 1285829), (1285968, 1286106)]","[(11470, 11692), (11823, 11953)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_41274419.txt","3","5","3","1","1460562","5248","[(233214, 233314)]","[(4867, 4964)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25660938.txt","3","5","3","1","1460562","14632","[(911, 1019)]","[(12663, 12764)]"
